source,sample_id,image_path,gesture,mst_score,mst_proxy_from_race,mst_proxy_range,race,gender,age,hand_scale,landmark_source
freihand,21610,datasets/FreiHAND_pub_v2/training/rgb/00021610.jpg,,7,,,,,,0.03585753530863,freihand_3d_projected
freihand,1390,datasets/FreiHAND_pub_v2/training/rgb/00001390.jpg,,7,,,,,,0.0291001545393577,freihand_3d_projected
freihand,9121,datasets/FreiHAND_pub_v2/training/rgb/00009121.jpg,,7,,,,,,0.0280542782796015,freihand_3d_projected
freihand,10167,datasets/FreiHAND_pub_v2/training/rgb/00010167.jpg,,7,,,,,,0.0304226597436999,freihand_3d_projected
freihand,7311,datasets/FreiHAND_pub_v2/training/rgb/00007311.jpg,,6,,,,,,0.0349551422810028,freihand_3d_projected
freihand,30605,datasets/FreiHAND_pub_v2/training/rgb/00030605.jpg,,5,,,,,,0.0307266841245218,freihand_3d_projected
freihand,10216,datasets/FreiHAND_pub_v2/training/rgb/00010216.jpg,,6,,,,,,0.0229777085670853,freihand_3d_projected
freihand,19974,datasets/FreiHAND_pub_v2/training/rgb/00019974.jpg,,5,,,,,,0.027823626306093,freihand_3d_projected
freihand,989,datasets/FreiHAND_pub_v2/training/rgb/00000989.jpg,,5,,,,,,0.0178905547787727,freihand_3d_projected
freihand,23864,datasets/FreiHAND_pub_v2/training/rgb/00023864.jpg,,6,,,,,,0.0229687710882118,freihand_3d_projected
freihand,23124,datasets/FreiHAND_pub_v2/training/rgb/00023124.jpg,,8,,,,,,0.0337756491964116,freihand_3d_projected
freihand,12324,datasets/FreiHAND_pub_v2/training/rgb/00012324.jpg,,6,,,,,,0.0267176246312909,freihand_3d_projected
freihand,20083,datasets/FreiHAND_pub_v2/training/rgb/00020083.jpg,,6,,,,,,0.0309028067009134,freihand_3d_projected
freihand,28409,datasets/FreiHAND_pub_v2/training/rgb/00028409.jpg,,6,,,,,,0.0190167848922985,freihand_3d_projected
freihand,8173,datasets/FreiHAND_pub_v2/training/rgb/00008173.jpg,,6,,,,,,0.0300293420867581,freihand_3d_projected
freihand,16335,datasets/FreiHAND_pub_v2/training/rgb/00016335.jpg,,7,,,,,,0.0318859998380396,freihand_3d_projected
freihand,26541,datasets/FreiHAND_pub_v2/training/rgb/00026541.jpg,,6,,,,,,0.0309983324033415,freihand_3d_projected
freihand,16394,datasets/FreiHAND_pub_v2/training/rgb/00016394.jpg,,7,,,,,,0.0328136735814305,freihand_3d_projected
freihand,10497,datasets/FreiHAND_pub_v2/training/rgb/00010497.jpg,,8,,,,,,0.0289211991488885,freihand_3d_projected
freihand,22859,datasets/FreiHAND_pub_v2/training/rgb/00022859.jpg,,7,,,,,,0.0331770675666384,freihand_3d_projected
freihand,24849,datasets/FreiHAND_pub_v2/training/rgb/00024849.jpg,,7,,,,,,0.0262172550695242,freihand_3d_projected
freihand,20280,datasets/FreiHAND_pub_v2/training/rgb/00020280.jpg,,6,,,,,,0.0288391321485175,freihand_3d_projected
freihand,414,datasets/FreiHAND_pub_v2/training/rgb/00000414.jpg,,7,,,,,,0.0226985198046061,freihand_3d_projected
freihand,6126,datasets/FreiHAND_pub_v2/training/rgb/00006126.jpg,,9,,,,,,0.033971818458547,freihand_3d_projected
freihand,5034,datasets/FreiHAND_pub_v2/training/rgb/00005034.jpg,,8,,,,,,0.0240051403239147,freihand_3d_projected
freihand,16366,datasets/FreiHAND_pub_v2/training/rgb/00016366.jpg,,7,,,,,,0.0253918730271763,freihand_3d_projected
freihand,11018,datasets/FreiHAND_pub_v2/training/rgb/00011018.jpg,,8,,,,,,0.032026908023159,freihand_3d_projected
freihand,2498,datasets/FreiHAND_pub_v2/training/rgb/00002498.jpg,,5,,,,,,0.0285013612317438,freihand_3d_projected
freihand,9147,datasets/FreiHAND_pub_v2/training/rgb/00009147.jpg,,7,,,,,,0.0332640306898931,freihand_3d_projected
freihand,18766,datasets/FreiHAND_pub_v2/training/rgb/00018766.jpg,,8,,,,,,0.027724491898434,freihand_3d_projected
freihand,15334,datasets/FreiHAND_pub_v2/training/rgb/00015334.jpg,,6,,,,,,0.0321219198527792,freihand_3d_projected
freihand,24128,datasets/FreiHAND_pub_v2/training/rgb/00024128.jpg,,8,,,,,,0.0229820183837367,freihand_3d_projected
freihand,26988,datasets/FreiHAND_pub_v2/training/rgb/00026988.jpg,,5,,,,,,0.0325317924195692,freihand_3d_projected
freihand,14577,datasets/FreiHAND_pub_v2/training/rgb/00014577.jpg,,7,,,,,,0.0229032198645954,freihand_3d_projected
freihand,23336,datasets/FreiHAND_pub_v2/training/rgb/00023336.jpg,,8,,,,,,0.0307505564147277,freihand_3d_projected
freihand,7550,datasets/FreiHAND_pub_v2/training/rgb/00007550.jpg,,8,,,,,,0.0344665900451502,freihand_3d_projected
freihand,29217,datasets/FreiHAND_pub_v2/training/rgb/00029217.jpg,,6,,,,,,0.0338881029488844,freihand_3d_projected
freihand,32553,datasets/FreiHAND_pub_v2/training/rgb/00032553.jpg,,4,,,,,,0.0213178816558691,freihand_3d_projected
freihand,21500,datasets/FreiHAND_pub_v2/training/rgb/00021500.jpg,,2,,,,,,0.0269135691981088,freihand_3d_projected
freihand,16759,datasets/FreiHAND_pub_v2/training/rgb/00016759.jpg,,8,,,,,,0.0313382516342066,freihand_3d_projected
freihand,695,datasets/FreiHAND_pub_v2/training/rgb/00000695.jpg,,6,,,,,,0.0293111969679586,freihand_3d_projected
freihand,14861,datasets/FreiHAND_pub_v2/training/rgb/00014861.jpg,,5,,,,,,0.0189131438832692,freihand_3d_projected
freihand,26176,datasets/FreiHAND_pub_v2/training/rgb/00026176.jpg,,7,,,,,,0.0241557245001591,freihand_3d_projected
freihand,17275,datasets/FreiHAND_pub_v2/training/rgb/00017275.jpg,,5,,,,,,0.0277584153251674,freihand_3d_projected
freihand,22080,datasets/FreiHAND_pub_v2/training/rgb/00022080.jpg,,6,,,,,,0.0324310663156812,freihand_3d_projected
freihand,21852,datasets/FreiHAND_pub_v2/training/rgb/00021852.jpg,,6,,,,,,0.0289009701997849,freihand_3d_projected
freihand,7894,datasets/FreiHAND_pub_v2/training/rgb/00007894.jpg,,7,,,,,,0.0287573952790638,freihand_3d_projected
freihand,17741,datasets/FreiHAND_pub_v2/training/rgb/00017741.jpg,,9,,,,,,0.0277567593670845,freihand_3d_projected
freihand,5233,datasets/FreiHAND_pub_v2/training/rgb/00005233.jpg,,8,,,,,,0.0215288420832276,freihand_3d_projected
freihand,19919,datasets/FreiHAND_pub_v2/training/rgb/00019919.jpg,,7,,,,,,0.0280670258495701,freihand_3d_projected
freihand,17187,datasets/FreiHAND_pub_v2/training/rgb/00017187.jpg,,6,,,,,,0.024599492500004,freihand_3d_projected
freihand,29696,datasets/FreiHAND_pub_v2/training/rgb/00029696.jpg,,8,,,,,,0.0292234178395495,freihand_3d_projected
freihand,9550,datasets/FreiHAND_pub_v2/training/rgb/00009550.jpg,,9,,,,,,0.0241661904426253,freihand_3d_projected
freihand,16186,datasets/FreiHAND_pub_v2/training/rgb/00016186.jpg,,7,,,,,,0.0304258766703433,freihand_3d_projected
freihand,20936,datasets/FreiHAND_pub_v2/training/rgb/00020936.jpg,,7,,,,,,0.0283544340873787,freihand_3d_projected
freihand,31663,datasets/FreiHAND_pub_v2/training/rgb/00031663.jpg,,9,,,,,,0.0228778197061455,freihand_3d_projected
freihand,23528,datasets/FreiHAND_pub_v2/training/rgb/00023528.jpg,,6,,,,,,0.0285079401991005,freihand_3d_projected
freihand,11184,datasets/FreiHAND_pub_v2/training/rgb/00011184.jpg,,5,,,,,,0.0301333897174129,freihand_3d_projected
freihand,13336,datasets/FreiHAND_pub_v2/training/rgb/00013336.jpg,,6,,,,,,0.0348571013871573,freihand_3d_projected
freihand,1357,datasets/FreiHAND_pub_v2/training/rgb/00001357.jpg,,9,,,,,,0.0255077395358919,freihand_3d_projected
freihand,30879,datasets/FreiHAND_pub_v2/training/rgb/00030879.jpg,,6,,,,,,0.0268962738641846,freihand_3d_projected
freihand,15814,datasets/FreiHAND_pub_v2/training/rgb/00015814.jpg,,7,,,,,,0.0232877514749801,freihand_3d_projected
freihand,32348,datasets/FreiHAND_pub_v2/training/rgb/00032348.jpg,,8,,,,,,0.031732354688298,freihand_3d_projected
freihand,13320,datasets/FreiHAND_pub_v2/training/rgb/00013320.jpg,,8,,,,,,0.0274810139774755,freihand_3d_projected
freihand,9348,datasets/FreiHAND_pub_v2/training/rgb/00009348.jpg,,6,,,,,,0.0272303671658675,freihand_3d_projected
freihand,14927,datasets/FreiHAND_pub_v2/training/rgb/00014927.jpg,,6,,,,,,0.0285202583383834,freihand_3d_projected
freihand,19125,datasets/FreiHAND_pub_v2/training/rgb/00019125.jpg,,7,,,,,,0.0311632780298575,freihand_3d_projected
freihand,5601,datasets/FreiHAND_pub_v2/training/rgb/00005601.jpg,,7,,,,,,0.0321640876682647,freihand_3d_projected
freihand,177,datasets/FreiHAND_pub_v2/training/rgb/00000177.jpg,,5,,,,,,0.0298382884193109,freihand_3d_projected
freihand,30230,datasets/FreiHAND_pub_v2/training/rgb/00030230.jpg,,7,,,,,,0.0189122234832526,freihand_3d_projected
freihand,13796,datasets/FreiHAND_pub_v2/training/rgb/00013796.jpg,,8,,,,,,0.0315694026450527,freihand_3d_projected
freihand,27614,datasets/FreiHAND_pub_v2/training/rgb/00027614.jpg,,9,,,,,,0.0292239931683353,freihand_3d_projected
freihand,10519,datasets/FreiHAND_pub_v2/training/rgb/00010519.jpg,,7,,,,,,0.0282936787983821,freihand_3d_projected
freihand,20930,datasets/FreiHAND_pub_v2/training/rgb/00020930.jpg,,7,,,,,,0.0265918241156287,freihand_3d_projected
freihand,18589,datasets/FreiHAND_pub_v2/training/rgb/00018589.jpg,,6,,,,,,0.0304680366018044,freihand_3d_projected
freihand,12101,datasets/FreiHAND_pub_v2/training/rgb/00012101.jpg,,7,,,,,,0.0306903750115222,freihand_3d_projected
freihand,11423,datasets/FreiHAND_pub_v2/training/rgb/00011423.jpg,,7,,,,,,0.0282831313917569,freihand_3d_projected
freihand,18392,datasets/FreiHAND_pub_v2/training/rgb/00018392.jpg,,6,,,,,,0.0299899578459206,freihand_3d_projected
freihand,5275,datasets/FreiHAND_pub_v2/training/rgb/00005275.jpg,,7,,,,,,0.021243141461251,freihand_3d_projected
freihand,16266,datasets/FreiHAND_pub_v2/training/rgb/00016266.jpg,,7,,,,,,0.0311025192584541,freihand_3d_projected
freihand,1639,datasets/FreiHAND_pub_v2/training/rgb/00001639.jpg,,4,,,,,,0.0273896875610787,freihand_3d_projected
freihand,26497,datasets/FreiHAND_pub_v2/training/rgb/00026497.jpg,,8,,,,,,0.033386331929777,freihand_3d_projected
freihand,5274,datasets/FreiHAND_pub_v2/training/rgb/00005274.jpg,,8,,,,,,0.0208024299676057,freihand_3d_projected
freihand,19308,datasets/FreiHAND_pub_v2/training/rgb/00019308.jpg,,7,,,,,,0.020878470691368,freihand_3d_projected
freihand,25523,datasets/FreiHAND_pub_v2/training/rgb/00025523.jpg,,9,,,,,,0.0262402993711479,freihand_3d_projected
freihand,8929,datasets/FreiHAND_pub_v2/training/rgb/00008929.jpg,,6,,,,,,0.0301610756427133,freihand_3d_projected
freihand,12970,datasets/FreiHAND_pub_v2/training/rgb/00012970.jpg,,8,,,,,,0.0254011746292119,freihand_3d_projected
freihand,16234,datasets/FreiHAND_pub_v2/training/rgb/00016234.jpg,,7,,,,,,0.0274808611090983,freihand_3d_projected
freihand,24352,datasets/FreiHAND_pub_v2/training/rgb/00024352.jpg,,6,,,,,,0.031878268604109,freihand_3d_projected
freihand,19896,datasets/FreiHAND_pub_v2/training/rgb/00019896.jpg,,5,,,,,,0.0324722280739073,freihand_3d_projected
freihand,24703,datasets/FreiHAND_pub_v2/training/rgb/00024703.jpg,,6,,,,,,0.0325955702191913,freihand_3d_projected
freihand,30195,datasets/FreiHAND_pub_v2/training/rgb/00030195.jpg,,6,,,,,,0.0290533033758053,freihand_3d_projected
freihand,1637,datasets/FreiHAND_pub_v2/training/rgb/00001637.jpg,,7,,,,,,0.033580121952829,freihand_3d_projected
freihand,20979,datasets/FreiHAND_pub_v2/training/rgb/00020979.jpg,,6,,,,,,0.0334009162342437,freihand_3d_projected
freihand,7260,datasets/FreiHAND_pub_v2/training/rgb/00007260.jpg,,4,,,,,,0.0320734410719512,freihand_3d_projected
freihand,31126,datasets/FreiHAND_pub_v2/training/rgb/00031126.jpg,,5,,,,,,0.0343975936118069,freihand_3d_projected
freihand,23436,datasets/FreiHAND_pub_v2/training/rgb/00023436.jpg,,5,,,,,,0.0300431908316012,freihand_3d_projected
freihand,19167,datasets/FreiHAND_pub_v2/training/rgb/00019167.jpg,,5,,,,,,0.0288538528730271,freihand_3d_projected
freihand,1540,datasets/FreiHAND_pub_v2/training/rgb/00001540.jpg,,7,,,,,,0.0224621718362583,freihand_3d_projected
freihand,1901,datasets/FreiHAND_pub_v2/training/rgb/00001901.jpg,,5,,,,,,0.019703333891946,freihand_3d_projected
freihand,2938,datasets/FreiHAND_pub_v2/training/rgb/00002938.jpg,,8,,,,,,0.0224945320286798,freihand_3d_projected
freihand,30579,datasets/FreiHAND_pub_v2/training/rgb/00030579.jpg,,6,,,,,,0.0305904992995698,freihand_3d_projected
freihand,25735,datasets/FreiHAND_pub_v2/training/rgb/00025735.jpg,,7,,,,,,0.0305544846974155,freihand_3d_projected
freihand,24947,datasets/FreiHAND_pub_v2/training/rgb/00024947.jpg,,6,,,,,,0.0285696437180115,freihand_3d_projected
freihand,4245,datasets/FreiHAND_pub_v2/training/rgb/00004245.jpg,,6,,,,,,0.0224180819737452,freihand_3d_projected
freihand,2686,datasets/FreiHAND_pub_v2/training/rgb/00002686.jpg,,7,,,,,,0.0192394205692889,freihand_3d_projected
freihand,28727,datasets/FreiHAND_pub_v2/training/rgb/00028727.jpg,,7,,,,,,0.0334278295063003,freihand_3d_projected
freihand,21210,datasets/FreiHAND_pub_v2/training/rgb/00021210.jpg,,6,,,,,,0.0261838837208775,freihand_3d_projected
freihand,20818,datasets/FreiHAND_pub_v2/training/rgb/00020818.jpg,,5,,,,,,0.0209369082500008,freihand_3d_projected
freihand,5487,datasets/FreiHAND_pub_v2/training/rgb/00005487.jpg,,7,,,,,,0.0247339777857722,freihand_3d_projected
freihand,2724,datasets/FreiHAND_pub_v2/training/rgb/00002724.jpg,,7,,,,,,0.0303646544088776,freihand_3d_projected
freihand,31022,datasets/FreiHAND_pub_v2/training/rgb/00031022.jpg,,8,,,,,,0.0323872929162871,freihand_3d_projected
freihand,21150,datasets/FreiHAND_pub_v2/training/rgb/00021150.jpg,,7,,,,,,0.0252363345310305,freihand_3d_projected
freihand,25821,datasets/FreiHAND_pub_v2/training/rgb/00025821.jpg,,8,,,,,,0.0269550518767866,freihand_3d_projected
freihand,23584,datasets/FreiHAND_pub_v2/training/rgb/00023584.jpg,,7,,,,,,0.0282136703258063,freihand_3d_projected
freihand,1867,datasets/FreiHAND_pub_v2/training/rgb/00001867.jpg,,7,,,,,,0.0301340351856782,freihand_3d_projected
freihand,3797,datasets/FreiHAND_pub_v2/training/rgb/00003797.jpg,,7,,,,,,0.0213728758857318,freihand_3d_projected
freihand,14628,datasets/FreiHAND_pub_v2/training/rgb/00014628.jpg,,5,,,,,,0.0305911264022734,freihand_3d_projected
freihand,28599,datasets/FreiHAND_pub_v2/training/rgb/00028599.jpg,,7,,,,,,0.0328754509396765,freihand_3d_projected
freihand,6563,datasets/FreiHAND_pub_v2/training/rgb/00006563.jpg,,6,,,,,,0.030938503732976,freihand_3d_projected
freihand,10806,datasets/FreiHAND_pub_v2/training/rgb/00010806.jpg,,7,,,,,,0.0341773760169061,freihand_3d_projected
freihand,2974,datasets/FreiHAND_pub_v2/training/rgb/00002974.jpg,,8,,,,,,0.0299016685570209,freihand_3d_projected
freihand,9663,datasets/FreiHAND_pub_v2/training/rgb/00009663.jpg,,8,,,,,,0.0282794094497916,freihand_3d_projected
freihand,13508,datasets/FreiHAND_pub_v2/training/rgb/00013508.jpg,,8,,,,,,0.0282977206570852,freihand_3d_projected
freihand,25467,datasets/FreiHAND_pub_v2/training/rgb/00025467.jpg,,7,,,,,,0.0303379740303496,freihand_3d_projected
freihand,28603,datasets/FreiHAND_pub_v2/training/rgb/00028603.jpg,,6,,,,,,0.032134718101792,freihand_3d_projected
freihand,5461,datasets/FreiHAND_pub_v2/training/rgb/00005461.jpg,,9,,,,,,0.0203788959437417,freihand_3d_projected
freihand,11563,datasets/FreiHAND_pub_v2/training/rgb/00011563.jpg,,5,,,,,,0.0341545543624322,freihand_3d_projected
freihand,13851,datasets/FreiHAND_pub_v2/training/rgb/00013851.jpg,,7,,,,,,0.0305825308992151,freihand_3d_projected
freihand,27032,datasets/FreiHAND_pub_v2/training/rgb/00027032.jpg,,8,,,,,,0.0260396862796775,freihand_3d_projected
freihand,25203,datasets/FreiHAND_pub_v2/training/rgb/00025203.jpg,,5,,,,,,0.0267395575005373,freihand_3d_projected
freihand,18915,datasets/FreiHAND_pub_v2/training/rgb/00018915.jpg,,5,,,,,,0.0283820680442742,freihand_3d_projected
freihand,14963,datasets/FreiHAND_pub_v2/training/rgb/00014963.jpg,,8,,,,,,0.0266726321656998,freihand_3d_projected
freihand,25853,datasets/FreiHAND_pub_v2/training/rgb/00025853.jpg,,5,,,,,,0.0307611643901388,freihand_3d_projected
freihand,14819,datasets/FreiHAND_pub_v2/training/rgb/00014819.jpg,,7,,,,,,0.0321334722455919,freihand_3d_projected
freihand,9149,datasets/FreiHAND_pub_v2/training/rgb/00009149.jpg,,6,,,,,,0.0308089668694323,freihand_3d_projected
freihand,24210,datasets/FreiHAND_pub_v2/training/rgb/00024210.jpg,,6,,,,,,0.0305648746840346,freihand_3d_projected
freihand,8251,datasets/FreiHAND_pub_v2/training/rgb/00008251.jpg,,8,,,,,,0.0291552383864733,freihand_3d_projected
freihand,20704,datasets/FreiHAND_pub_v2/training/rgb/00020704.jpg,,6,,,,,,0.0263933303042497,freihand_3d_projected
freihand,15423,datasets/FreiHAND_pub_v2/training/rgb/00015423.jpg,,9,,,,,,0.0242424737390885,freihand_3d_projected
freihand,14616,datasets/FreiHAND_pub_v2/training/rgb/00014616.jpg,,7,,,,,,0.023670384663931,freihand_3d_projected
freihand,6861,datasets/FreiHAND_pub_v2/training/rgb/00006861.jpg,,7,,,,,,0.0273466987414736,freihand_3d_projected
freihand,5647,datasets/FreiHAND_pub_v2/training/rgb/00005647.jpg,,6,,,,,,0.0309495302038748,freihand_3d_projected
freihand,22360,datasets/FreiHAND_pub_v2/training/rgb/00022360.jpg,,7,,,,,,0.0247920501984488,freihand_3d_projected
freihand,31569,datasets/FreiHAND_pub_v2/training/rgb/00031569.jpg,,7,,,,,,0.0306085322526375,freihand_3d_projected
freihand,24770,datasets/FreiHAND_pub_v2/training/rgb/00024770.jpg,,6,,,,,,0.0259458744287606,freihand_3d_projected
freihand,12984,datasets/FreiHAND_pub_v2/training/rgb/00012984.jpg,,8,,,,,,0.0304396645112015,freihand_3d_projected
freihand,20901,datasets/FreiHAND_pub_v2/training/rgb/00020901.jpg,,7,,,,,,0.0293431396720954,freihand_3d_projected
freihand,19200,datasets/FreiHAND_pub_v2/training/rgb/00019200.jpg,,6,,,,,,0.0287333318656196,freihand_3d_projected
freihand,21991,datasets/FreiHAND_pub_v2/training/rgb/00021991.jpg,,5,,,,,,0.0294491502774742,freihand_3d_projected
freihand,6146,datasets/FreiHAND_pub_v2/training/rgb/00006146.jpg,,9,,,,,,0.029027226567488,freihand_3d_projected
freihand,16556,datasets/FreiHAND_pub_v2/training/rgb/00016556.jpg,,8,,,,,,0.0363579348186788,freihand_3d_projected
freihand,30983,datasets/FreiHAND_pub_v2/training/rgb/00030983.jpg,,8,,,,,,0.0225040709233116,freihand_3d_projected
freihand,31444,datasets/FreiHAND_pub_v2/training/rgb/00031444.jpg,,7,,,,,,0.0237460529770791,freihand_3d_projected
freihand,31324,datasets/FreiHAND_pub_v2/training/rgb/00031324.jpg,,8,,,,,,0.0340697357450379,freihand_3d_projected
freihand,3440,datasets/FreiHAND_pub_v2/training/rgb/00003440.jpg,,6,,,,,,0.0288315537781634,freihand_3d_projected
freihand,13991,datasets/FreiHAND_pub_v2/training/rgb/00013991.jpg,,8,,,,,,0.0222728489185118,freihand_3d_projected
freihand,5261,datasets/FreiHAND_pub_v2/training/rgb/00005261.jpg,,7,,,,,,0.0290361383405965,freihand_3d_projected
freihand,11005,datasets/FreiHAND_pub_v2/training/rgb/00011005.jpg,,7,,,,,,0.0279578075249693,freihand_3d_projected
freihand,7153,datasets/FreiHAND_pub_v2/training/rgb/00007153.jpg,,6,,,,,,0.032687017047237,freihand_3d_projected
freihand,26966,datasets/FreiHAND_pub_v2/training/rgb/00026966.jpg,,6,,,,,,0.0210438156186093,freihand_3d_projected
freihand,27525,datasets/FreiHAND_pub_v2/training/rgb/00027525.jpg,,8,,,,,,0.0255147720846447,freihand_3d_projected
freihand,5473,datasets/FreiHAND_pub_v2/training/rgb/00005473.jpg,,6,,,,,,0.0234615148935512,freihand_3d_projected
freihand,16529,datasets/FreiHAND_pub_v2/training/rgb/00016529.jpg,,6,,,,,,0.0299281350571243,freihand_3d_projected
freihand,8501,datasets/FreiHAND_pub_v2/training/rgb/00008501.jpg,,5,,,,,,0.028300589611917,freihand_3d_projected
freihand,303,datasets/FreiHAND_pub_v2/training/rgb/00000303.jpg,,7,,,,,,0.0236713059570041,freihand_3d_projected
freihand,31542,datasets/FreiHAND_pub_v2/training/rgb/00031542.jpg,,9,,,,,,0.0250667354264878,freihand_3d_projected
